product_id,address,price,area,bedrooms_num,bathrooms_num
41039138,"Tân Bình, Hồ Chí Minh",18 triệu/tháng,85 m²,0,0
39487466,"Nam Từ Liêm, Hà Nội",220 nghìn/m²,150 m²,0,0
34996268,"Cầu Giấy, Hà Nội",15 triệu/tháng,135 m²,2,2
42091255,"Nhà Bè, Hồ Chí Minh",20 triệu/tháng,96 m²,0,0
40893734,"Quận 1, Hồ Chí Minh",120 triệu/tháng,120 m²,0,0
42116001,"Thanh Xuân, Hà Nội",8 triệu/tháng,45 m²,0,2
41579215,"Hoàng Mai, Hà Nội",14 triệu/tháng,106 m²,3,2
38675297,"Bình Thạnh, Hồ Chí Minh",120 triệu/tháng,348 m²,0,0
39857855,"Tân Bình, Hồ Chí Minh",14 triệu/tháng,80 m²,2,2
40559583,"Quận 10, Hồ Chí Minh",35 triệu/tháng,68 m²,0,0
40791714,"Ngũ Hành Sơn, Đà Nẵng",10 triệu/tháng,70 m²,2,2
38185892,"Quận 1, Hồ Chí Minh",300 triệu/tháng,1.500 m²,0,0
42140866,"Hà Đông, Hà Nội",50 triệu/tháng,150 m²,0,0
38675453,"Quận 2, Hồ Chí Minh",80 triệu/tháng,165 m²,0,0
38212805,"Quận 1, Hồ Chí Minh",310 triệu/tháng,600 m²,0,0
42022824,"Quận 2, Hồ Chí Minh",62 triệu/tháng,106 m²,3,2
39042032,"Nhà Bè, Hồ Chí Minh",35 triệu/tháng,140 m²,4,4
37974786,"Quận 3, Hồ Chí Minh",70 triệu/tháng,255 m²,0,0
38244089,"Quận 1, Hồ Chí Minh",230 triệu/tháng,1.000 m²,0,0
40708594,"Thủ Đức, Hồ Chí Minh",10 triệu/tháng,60 m²,2,1
41476819,"Quận 10, Hồ Chí Minh",22 triệu/tháng,110 m²,3,2
40893398,"Quận 3, Hồ Chí Minh",310 triệu/tháng,250 m²,0,0
41244167,"Quận 1, Hồ Chí Minh","9,5 triệu/tháng",50 m²,1,1
42141057,"Đống Đa, Hà Nội",600 triệu/tháng,230 m²,0,0
42140858,"Quận 9, Hồ Chí Minh","5,5 triệu/tháng",59 m²,0,0
39754168,"Quận 3, Hồ Chí Minh",Giá thỏa thuận,837 m²,0,0
42129950,"Tân Bình, Hồ Chí Minh","8,5 triệu/tháng",45 m²,2,1
42141052,"Đống Đa, Hà Nội",70 triệu/tháng,100 m²,0,0
42101864,"Tân Bình, Hồ Chí Minh",7 triệu/tháng,28 m²,1,1
41836635,"Bình Thạnh, Hồ Chí Minh",16 triệu/tháng,52 m²,1,1
41786947,"Thanh Xuân, Hà Nội",18 triệu/tháng,40 m²,0,0
42131795,"Ngô Quyền, Hải Phòng",27 triệu/tháng,134 m²,3,3
42045050,"Quận 2, Hồ Chí Minh",200 triệu/tháng,1.200 m²,0,0
40034113,"Quận 3, Hồ Chí Minh",85 triệu/tháng,375 m²,0,0
37243913,"Dĩ An, Bình Dương","4,5 triệu/tháng",56 m²,2,2
42045123,"Quận 2, Hồ Chí Minh",210 triệu/tháng,600 m²,0,0
42108258,"Tân Bình, Hồ Chí Minh",9 triệu/tháng,32 m²,1,1
42140902,"Quận 7, Hồ Chí Minh","8,5 triệu/tháng",40 m²,1,1
42140845,"Hoài Đức, Hà Nội",15 triệu/tháng,80 m²,3,3
41478058,"Quận 2, Hồ Chí Minh",25 triệu/tháng,98 m²,2,2
42140598,"Quận 1, Hồ Chí Minh",10 triệu/tháng,50 m²,1,1
39611190,"Tân Phú, Hồ Chí Minh",150 triệu/tháng,260 m²,0,0
40711964,"Bình Tân, Hồ Chí Minh",38 triệu/tháng,160 m²,0,0
42140758,"Quận 7, Hồ Chí Minh",40 triệu/tháng,72 m²,4,5
38044794,"Cầu Giấy, Hà Nội",Giá thỏa thuận,100 m²,0,0
40034100,"Quận 3, Hồ Chí Minh",100 triệu/tháng,375 m²,0,0
42029977,"Gò Vấp, Hồ Chí Minh",13 triệu/tháng,75 m²,2,2
36912703,"Cầu Giấy, Hà Nội",16 triệu/tháng,110 m²,0,0
42140738,"Bình Thạnh, Hồ Chí Minh",12 triệu/tháng,68 m²,2,2
42141021,"Tân Bình, Hồ Chí Minh","10,5 triệu/tháng",30 m²,1,1
41141121,"Ba Đình, Hà Nội",290 nghìn/m²,250 m²,0,0
36920629,"Cầu Giấy, Hà Nội",60 triệu/tháng,300 m²,0,0
39666303,"Quận 7, Hồ Chí Minh",25 triệu/tháng,119 m²,3,2
23070119,"Quận 2, Hồ Chí Minh","2,4 triệu/tháng",16 m²,0,0
38806689,"Phú Nhuận, Hồ Chí Minh",90 triệu/tháng,260 m²,0,0
41182118,"Quận 8, Hồ Chí Minh","1,5 triệu/tháng",20 m²,1,1
41953312,"Bình Thạnh, Hồ Chí Minh","9,5 triệu/tháng",55 m²,1,1
40720635,"Hai Bà Trưng, Hà Nội",29 triệu/tháng,200 m²,0,0
42094096,"Quận 2, Hồ Chí Minh","13,5 triệu/tháng",52 m²,1,0
41764235,"Đống Đa, Hà Nội",40 triệu/tháng,170 m²,0,0
36912990,"Thanh Xuân, Hà Nội",24 triệu/tháng,140 m²,0,0
41455965,"Gò Vấp, Hồ Chí Minh",7 triệu/tháng,40 m²,1,1
42131918,"Ba Đình, Hà Nội",459 nghìn/m²,560 m²,0,5
40884121,"Thanh Xuân, Hà Nội",254 nghìn/m²,380 m²,0,0
42095470,"Đống Đa, Hà Nội",12 triệu/tháng,80 m²,0,1
40034020,"Quận 1, Hồ Chí Minh",250 triệu/tháng,440 m²,0,0
42116944,"Thanh Xuân, Hà Nội",10 triệu/tháng,60 m²,0,0
42076248,"Quận 3, Hồ Chí Minh",85 triệu/tháng,80 m²,0,0
42126395,"Thanh Xuân, Hà Nội",Giá thỏa thuận,35 m²,0,0
41044733,"Đức Hòa, Long An",650 triệu/tháng,7.400 m²,0,0
42119698,"Cầu Giấy, Hà Nội","11,5 triệu/tháng",80 m²,0,0
42117170,"Thanh Xuân, Hà Nội",19 triệu/tháng,150 m²,0,0
42119432,"Thanh Xuân, Hà Nội","21,5 triệu/tháng",110 m²,0,0
41414343,"Quận 10, Hồ Chí Minh",15 triệu/tháng,74 m²,2,0
40826102,"Nam Từ Liêm, Hà Nội","3,7 triệu/tháng",25 m²,1,1
39761013,"Tân Bình, Hồ Chí Minh",16 triệu/tháng,80 m²,2,2
37399860,"Nam Từ Liêm, Hà Nội",26 triệu/tháng,180 m²,0,0
42119581,"Cầu Giấy, Hà Nội",16 triệu/tháng,100 m²,0,0
42140809,"Quận 10, Hồ Chí Minh",70 triệu/tháng,72 m²,6,4
42030757,"Quận 4, Hồ Chí Minh","11,5 triệu/tháng",80 m²,2,2
40381420,"Bình Thạnh, Hồ Chí Minh",24 triệu/tháng,85 m²,2,2
40143821,"Quận 7, Hồ Chí Minh",5 triệu/tháng,35 m²,1,1
25764744,"Quận 8, Hồ Chí Minh",17 triệu/tháng,92 m²,3,2
41781130,"Cầu Giấy, Hà Nội",23 triệu/tháng,77 m²,2,2
42104345,"Quận 2, Hồ Chí Minh",21 triệu/tháng,83 m²,2,2
42140788,"Tân Phú, Hồ Chí Minh","12,5 triệu/tháng",76 m²,2,2
42140979,"Ngũ Hành Sơn, Đà Nẵng","9,5 triệu/tháng",69 m²,2,2
40442625,"Thanh Xuân, Hà Nội",17 triệu/tháng,130 m²,2,2
42140971,"Thủ Đức, Hồ Chí Minh",20 triệu/tháng,180 m²,0,0
40374896,"Tân Phú, Hồ Chí Minh",15 triệu/tháng,84 m²,3,2
37243619,"Bình Thạnh, Hồ Chí Minh",85 triệu/tháng,147 m²,4,5
42092392,"Quận 9, Hồ Chí Minh",7 triệu/tháng,55 m²,2,1
42140784,"Bình Tân, Hồ Chí Minh",13 triệu/tháng,252 m²,4,5
39085248,"Quận 4, Hồ Chí Minh",13 triệu/tháng,55 m²,1,1
38328610,"Hà Đông, Hà Nội",13 triệu/tháng,70 m²,2,2
40101617,"Tân Bình, Hồ Chí Minh","9,5 triệu/tháng",30 m²,2,2
41311384,"Quận 7, Hồ Chí Minh",80 triệu/tháng,126 m²,4,4
40712027,"Bình Tân, Hồ Chí Minh",22 triệu/tháng,84 m²,0,0
41310957,"Nam Từ Liêm, Hà Nội",Giá thỏa thuận,150 m²,0,0
42140945,"Đống Đa, Hà Nội",75 triệu/tháng,120 m²,0,0
39679095,"Bình Thạnh, Hồ Chí Minh",100 triệu/tháng,147 m²,5,5
40987454,"Quận 2, Hồ Chí Minh",7 triệu/tháng,45 m²,1,1
41346720,"Thanh Xuân, Hà Nội",Giá thỏa thuận,120 m²,0,0
40712337,"Đức Hòa, Long An",77 triệu/tháng,1.400 m²,0,0
41296437,"Hà Đông, Hà Nội",Giá thỏa thuận,133 m²,0,0
41311087,"Cầu Giấy, Hà Nội",Giá thỏa thuận,115 m²,0,0
41310997,"Hà Đông, Hà Nội",Giá thỏa thuận,150 m²,0,0
40066224,"Quận 2, Hồ Chí Minh",22 triệu/tháng,59 m²,0,0
41490677,"Quận 2, Hồ Chí Minh",21 triệu/tháng,52 m²,1,1
42140932,"Đống Đa, Hà Nội",75 triệu/tháng,120 m²,0,0
42117228,"Lê Chân, Hải Phòng",10 triệu/tháng,57 m²,2,1
41520176,"Quận 12, Hồ Chí Minh",18 triệu/tháng,200 m²,0,0
41334315,"Nha Trang, Khánh Hòa","4,5 triệu/tháng",66 m²,2,2
37689674,"Quận 7, Hồ Chí Minh","7,5 triệu/tháng",74 m²,2,2
42140879,"Quận 3, Hồ Chí Minh","4,8 triệu/tháng",30 m²,1,1
41814048,"Quận 1, Hồ Chí Minh",100 triệu/tháng,160 m²,0,0
40586893,"Quận 9, Hồ Chí Minh",5 triệu/tháng,40 m²,1,1
38870539,"Quận 10, Hồ Chí Minh",20 triệu/tháng,90 m²,3,2
42010952,"Đống Đa, Hà Nội",45 triệu/tháng,50 m²,5,4
42076233,"Quận 3, Hồ Chí Minh",60 triệu/tháng,130 m²,0,0
42137679,"Cầu Giấy, Hà Nội",15 triệu/tháng,50 m²,0,1
41532194,"Dĩ An, Bình Dương",7 triệu/tháng,70 m²,2,2
42140742,"Liên Chiểu, Đà Nẵng",4 triệu/tháng,60 m²,2,2
39039325,"Phú Nhuận, Hồ Chí Minh","9,2 triệu/tháng",50 m²,1,1
40780802,"Quận 1, Hồ Chí Minh",285 triệu/tháng,800 m²,0,2
42140587,"Thủ Đức, Hồ Chí Minh","5,5 triệu/tháng",90 m²,2,1
42140646,"Biên Hòa, Đồng Nai",20 triệu/tháng,118 m²,0,0
42139503,"Gò Vấp, Hồ Chí Minh",35 triệu/tháng,75 m²,4,4
41662948,"Quận 1, Hồ Chí Minh",200 triệu/tháng,165 m²,0,0
42077800,"Hai Bà Trưng, Hà Nội","10,5 triệu/tháng",45 m²,1,1
41850640,"Quận 2, Hồ Chí Minh",21 triệu/tháng,85 m²,2,0
42140730,"Quận 9, Hồ Chí Minh","5,5 triệu/tháng",47 m²,1,1
35718222,"Sơn Trà, Đà Nẵng",16 triệu/tháng,80 m²,2,2
36630301,"Hải Châu, Đà Nẵng",12 triệu/tháng,63 m²,2,2
40020059,"Thanh Xuân, Hà Nội",Giá thỏa thuận,125 m²,3,2
42140814,"Hà Đông, Hà Nội",16 triệu/tháng,107 m²,3,2
42140715,"Thuận An, Bình Dương",16 triệu/tháng,150 m²,4,3
42140629,"Tân Bình, Hồ Chí Minh",2 triệu/tháng,10 m²,0,1
41878433,"Đống Đa, Hà Nội",35 triệu/tháng,45 m²,0,0
42138542,"Dĩ An, Bình Dương",5 triệu/tháng,55 m²,2,1
31842577,"Cầu Giấy, Hà Nội",140 nghìn/m²,200 m²,0,0
41787487,"Tân Bình, Hồ Chí Minh",20 triệu/tháng,90 m²,0,2
31219647,"Hoàn Kiếm, Hà Nội",130 nghìn/m²,100 m²,0,0
41157344,"Quận 10, Hồ Chí Minh",14 triệu/tháng,40 m²,0,0
42140736,"Hoàng Mai, Hà Nội",45 triệu/tháng,150 m²,0,0
41868284,"Long Biên, Hà Nội",140 nghìn/m²,100 m²,0,0
41363826,"Bắc Từ Liêm, Hà Nội","3,5 triệu/tháng",25 m²,1,1
31865759,"Long Biên, Hà Nội",140 nghìn/m²,300 m²,0,0
38150474,"Hoàn Kiếm, Hà Nội",200 nghìn/m²,1.200 m²,0,0
42140808,"Thủ Dầu Một, Bình Dương",12 triệu/tháng,77 m²,2,2
36376126,"Thanh Xuân, Hà Nội",160 nghìn/m²,150 m²,0,0
42140739,"Gò Vấp, Hồ Chí Minh",12 triệu/tháng,52 m²,2,2
42140707,"Quận 12, Hồ Chí Minh",7 triệu/tháng,61 m²,2,2
33069322,"Đống Đa, Hà Nội",150 nghìn/m²,100 m²,0,0
42140883,"Quận 2, Hồ Chí Minh",8 triệu/tháng,30 m²,1,1
42140706,"Nam Từ Liêm, Hà Nội",28 triệu/tháng,80 m²,0,0
42140705,"Bình Thạnh, Hồ Chí Minh",40 triệu/tháng,200 m²,2,2
42140743,"Đống Đa, Hà Nội",40 triệu/tháng,60 m²,0,0
42140539,"Hà Tĩnh, Hà Tĩnh",30 triệu/tháng,180 m²,4,4
40622284,"Quận 3, Hồ Chí Minh",95 triệu/tháng,207 m²,0,2
39688338,"Quận 7, Hồ Chí Minh","16,5 triệu/tháng",98 m²,3,2
39014003,"Nam Từ Liêm, Hà Nội",15 triệu/tháng,85 m²,2,2
32962168,"Hai Bà Trưng, Hà Nội",160 nghìn/m²,100 m²,0,0
41854449,"Quận 3, Hồ Chí Minh",9 triệu/tháng,40 m²,1,1
39629276,"Nam Từ Liêm, Hà Nội",15 triệu/tháng,94 m²,3,2
36376032,"Cầu Giấy, Hà Nội",200 nghìn/m²,450 m²,0,0
38784015,"Nam Từ Liêm, Hà Nội","155,83 nghìn/m²",740 m²,0,0
42140868,"Cầu Giấy, Hà Nội",63 triệu/tháng,70 m²,0,0
40741797,"Bình Thạnh, Hồ Chí Minh","6,4 triệu/tháng",40 m²,1,1
42140864,"Quận 5, Hồ Chí Minh",19 triệu/tháng,80 m²,2,2
38421991,"Quận 1, Hồ Chí Minh",500 nghìn/tháng,1 m²,0,0
42140693,"Tân Bình, Hồ Chí Minh",10 triệu/tháng,87 m²,2,2
40780161,"Phú Nhuận, Hồ Chí Minh",100 triệu/tháng,225 m²,0,2
42140801,"Gò Vấp, Hồ Chí Minh","10,5 triệu/tháng",84 m²,3,2
41054465,"Bình Tân, Hồ Chí Minh",8 triệu/tháng,68 m²,2,2
41590324,"Thuận An, Bình Dương",55 triệu/tháng,1.000 m²,0,2
31842266,"Hai Bà Trưng, Hà Nội",110 nghìn/m²,300 m²,0,0
31220109,"Hoàn Kiếm, Hà Nội",150 nghìn/m²,2.000 m²,0,0
41868245,"Hoàn Kiếm, Hà Nội",145 nghìn/m²,50 m²,0,0
41868245,"Hoàn Kiếm, Hà Nội",145 nghìn/m²,50 m²,0,0
31981634,"Hoàn Kiếm, Hà Nội",110 nghìn/m²,200 m²,0,0
41799111,"Thuận An, Bình Dương",340 triệu/tháng,7.300 m²,0,0
40156904,"Phú Nhuận, Hồ Chí Minh",45 triệu/tháng,300 m²,7,7
36672140,"Đống Đa, Hà Nội",100 nghìn/m²,200 m²,0,0
41619476,"Thuận An, Bình Dương","59,8 nghìn/m²",7.600 m²,0,4
42140852,"Hà Đông, Hà Nội",230 triệu/tháng,280 m²,2,2
42140851,"Quận 11, Hồ Chí Minh",10 triệu/tháng,70 m²,3,1
31981232,"Hai Bà Trưng, Hà Nội",120 nghìn/m²,110 m²,0,0
39180555,"Đức Hòa, Long An",350 triệu/tháng,4.300 m²,0,0
31767447,"Hai Bà Trưng, Hà Nội",125 nghìn/m²,250 m²,0,0
40575139,"Thủ Đức, Hồ Chí Minh","6,1 triệu/tháng",30 m²,1,1
42140595,"Biên Hòa, Đồng Nai",42 triệu/tháng,200 m²,3,3
32849410,"Ba Đình, Hà Nội",120 nghìn/m²,130 m²,0,0
40733696,"Bình Thạnh, Hồ Chí Minh","16,5 triệu/tháng",86 m²,3,2
37768082,"Quận 2, Hồ Chí Minh",120 triệu/tháng,1.100 m²,0,0
42111784,"Tân Bình, Hồ Chí Minh",320 triệu/tháng,1.300 m²,0,0
38782514,"Ba Đình, Hà Nội",111 nghìn/m²,750 m²,0,0
40427785,"Hai Bà Trưng, Hà Nội",12 triệu/tháng,45 m²,1,1
41479639,"Thuận An, Bình Dương",100 triệu/tháng,2.400 m²,0,11
36383596,"Đống Đa, Hà Nội",160 nghìn/m²,240 m²,0,0
41868168,"Nam Từ Liêm, Hà Nội",130 nghìn/m²,300 m²,0,0
41868212,"Thanh Xuân, Hà Nội",130 nghìn/m²,200 m²,0,0
42140723,"Quận 2, Hồ Chí Minh",16 triệu/tháng,55 m²,1,1
41128765,"Đống Đa, Hà Nội",22 triệu/tháng,120 m²,3,2
41868268,"Cầu Giấy, Hà Nội",160 nghìn/m²,110 m²,0,0
42105558,"Thuận An, Bình Dương",75 triệu/tháng,2.300 m²,0,0
39942987,"Nam Từ Liêm, Hà Nội","11,5 triệu/tháng",65 m²,2,2
42133964,"Tân Phú, Hồ Chí Minh",16 triệu/tháng,50 m²,0,0
42140673,"Quận 7, Hồ Chí Minh",11 triệu/tháng,54 m²,1,1
41155086,"Văn Lâm, Hưng Yên",80 nghìn/m²,1.000 m²,0,0
40585062,"Đống Đa, Hà Nội",15 triệu/tháng,75 m²,2,1
32962316,"Cầu Giấy, Hà Nội",100 nghìn/m²,116 m²,0,0
42140579,"Quận 1, Hồ Chí Minh",63 triệu/tháng,68 m²,11,11
31223464,"Ba Đình, Hà Nội",148 nghìn/m²,55 m²,0,0
42140830,"Hoàng Mai, Hà Nội",8 triệu/tháng,52 m²,2,2
31981524,"Hai Bà Trưng, Hà Nội",130 nghìn/m²,80 m²,0,0
41418114,"Cầu Giấy, Hà Nội",110 nghìn/m²,225 m²,0,0
42140670,"Tân Phú, Hồ Chí Minh",21 triệu/tháng,121 m²,3,3
42119588,"Quận 2, Hồ Chí Minh",18 triệu/tháng,86 m²,3,2
31272756,"Hai Bà Trưng, Hà Nội",100 nghìn/m²,100 m²,0,0
41423438,"Tân Bình, Hồ Chí Minh",13 triệu/tháng,70 m²,2,2
36672231,"Ba Đình, Hà Nội",110 nghìn/m²,158 m²,0,0
40194385,"Hà Đông, Hà Nội","3,75 triệu/tháng",30 m²,1,1
31222604,"Hai Bà Trưng, Hà Nội",115 nghìn/m²,150 m²,0,0
42129493,"Phú Nhuận, Hồ Chí Minh",15 triệu/tháng,70 m²,0,0
40961726,"Cầu Giấy, Hà Nội",115 nghìn/m²,100 m²,0,0
31272833,"Đống Đa, Hà Nội",130 nghìn/m²,100 m²,0,0
42121371,"Quận 4, Hồ Chí Minh","11,99 triệu/tháng",35 m²,1,1
41075512,"Quận 7, Hồ Chí Minh","48,8 triệu/tháng",121 m²,3,3
31500746,"Cầu Giấy, Hà Nội",115 nghìn/m²,200 m²,0,0
31500904,"Đống Đa, Hà Nội",120 nghìn/m²,40 m²,0,0
42131209,"Tân Bình, Hồ Chí Minh",12 triệu/tháng,74 m²,2,2
36681379,"Ba Đình, Hà Nội",130 nghìn/m²,300 m²,0,0
40027450,"Nam Từ Liêm, Hà Nội","4,25 triệu/tháng",40 m²,0,1
39617335,"Đống Đa, Hà Nội",120 nghìn/m²,100 m²,0,0
42004547,"Tân Bình, Hồ Chí Minh",11 triệu/tháng,75 m²,2,2
42107689,"Quận 12, Hồ Chí Minh",12 triệu/tháng,135 m²,0,0
42140816,"Gò Vấp, Hồ Chí Minh",22 triệu/tháng,64 m²,4,6
42140714,"Tân Bình, Hồ Chí Minh",25 triệu/tháng,40 m²,5,3
42140660,"Cầu Giấy, Hà Nội",19 triệu/tháng,72 m²,2,2
31981132,"Cầu Giấy, Hà Nội",130 nghìn/m²,300 m²,0,0
42132708,"Phú Nhuận, Hồ Chí Minh",20 triệu/tháng,100 m²,3,2
42140659,"Thủ Dầu Một, Bình Dương",Giá thỏa thuận,62 m²,2,2
31981910,"Hai Bà Trưng, Hà Nội",120 nghìn/m²,250 m²,0,0
42124794,"Tân Phú, Hồ Chí Minh",8 triệu/tháng,55 m²,1,1
39607413,"Đống Đa, Hà Nội",140 nghìn/m²,100 m²,0,0
38376707,"Quận 7, Hồ Chí Minh","77,91 triệu/tháng",360 m²,4,3
41389539,"Bình Tân, Hồ Chí Minh",8 triệu/tháng,63 m²,2,1
31219192,"Cầu Giấy, Hà Nội",148 nghìn/m²,100 m²,0,0
41358595,"Phú Nhuận, Hồ Chí Minh",16 triệu/tháng,80 m²,2,2
41327066,"Quận 4, Hồ Chí Minh",17 triệu/tháng,70 m²,2,2
42140651,"Hà Đông, Hà Nội","12,5 triệu/tháng",82 m²,3,2
38300538,"Dĩ An, Bình Dương",5 triệu/tháng,57 m²,2,1
41001511,"Quận 6, Hồ Chí Minh",9 triệu/tháng,70 m²,2,2
41959272,"Bình Tân, Hồ Chí Minh","7,5 triệu/tháng",75 m²,2,2
42140537,"Quận 2, Hồ Chí Minh",6 triệu/tháng,35 m²,1,1
41801455,"Quận 9, Hồ Chí Minh",60 triệu/tháng,250 m²,4,4
41392887,"Tân Bình, Hồ Chí Minh",12 triệu/tháng,50 m²,1,1
42102788,"Quận 1, Hồ Chí Minh",19 triệu/tháng,105 m²,2,2
42140792,"Ba Đình, Hà Nội",35 triệu/tháng,100 m²,0,0
42140011,"Tân Phú, Hồ Chí Minh","3,6 triệu/tháng",20 m²,0,0
41987221,"Thủ Đức, Hồ Chí Minh",55 triệu/tháng,140 m²,5,5
41850111,"Thủ Đức, Hồ Chí Minh",20 triệu/tháng,140 m²,0,1
42140731,"Ngũ Hành Sơn, Đà Nẵng",10 triệu/tháng,90 m²,3,2
39228458,"Quận 9, Hồ Chí Minh","13,5 triệu/tháng",75 m²,3,3
42140633,"Quận 12, Hồ Chí Minh",12 triệu/tháng,100 m²,4,5
42140632,"Hoàng Mai, Hà Nội",70 triệu/tháng,1.200 m²,0,0
40209673,"Nhà Bè, Hồ Chí Minh","17,5 triệu/tháng",105 m²,4,4
42140630,"Tây Hồ, Hà Nội",77 triệu/tháng,140 m²,4,4
41712351,"Quận 7, Hồ Chí Minh",20 triệu/tháng,300 m²,7,5
41216066,"Tây Hồ, Hà Nội",Giá thỏa thuận,211 m²,4,3
40906711,"Nhà Bè, Hồ Chí Minh",200 triệu/tháng,2.000 m²,0,0
40901132,"Cần Giuộc, Long An","121,9 nghìn/m²",2.300 m²,0,0
41356008,"Quận 7, Hồ Chí Minh",50 triệu/tháng,100 m²,4,4
42140773,"Gò Vấp, Hồ Chí Minh",18 triệu/tháng,85 m²,5,5
39693440,"Quận 2, Hồ Chí Minh",16 triệu/tháng,81 m²,2,2
42140325,"Quận 10, Hồ Chí Minh",60 triệu/tháng,300 m²,0,0
42140296,"Quận 10, Hồ Chí Minh",95 triệu/tháng,100 m²,0,0
37687334,"Cầu Giấy, Hà Nội",20 triệu/tháng,145 m²,3,2
42079283,"Quận 7, Hồ Chí Minh",60 triệu/tháng,400 m²,0,0
39755498,"Hà Đông, Hà Nội",3 triệu/tháng,30 m²,0,0
39055867,"Hạ Long, Quảng Ninh",35 triệu/tháng,300 m²,5,6
42140757,"Hà Đông, Hà Nội",40 triệu/tháng,75 m²,0,0
36617989,"Đức Hòa, Long An",90 triệu/tháng,2.000 m²,0,0
42126229,"Quận 7, Hồ Chí Minh",30 triệu/tháng,76 m²,2,2
42126430,"Quận 7, Hồ Chí Minh",14 triệu/tháng,65 m²,2,2
42101826,"Quận 8, Hồ Chí Minh",10 triệu/tháng,86 m²,3,2
37815314,"Tây Hồ, Hà Nội",23 triệu/tháng,90 m²,3,0
40464167,"Bình Thạnh, Hồ Chí Minh",44 triệu/tháng,115 m²,0,3
40555534,"Quận 7, Hồ Chí Minh",20 triệu/tháng,83 m²,2,2
39915308,"Quận 11, Hồ Chí Minh",19 triệu/tháng,116 m²,2,2
42080682,"Cầu Giấy, Hà Nội",15 triệu/tháng,60 m²,2,1
42075917,"Cầu Giấy, Hà Nội",21 triệu/tháng,100 m²,3,2
42129598,"Phú Nhuận, Hồ Chí Minh",16 triệu/tháng,75 m²,2,2
38747139,"Cầu Giấy, Hà Nội",17 triệu/tháng,76 m²,2,2
41637057,"Quận 7, Hồ Chí Minh",11 triệu/tháng,88 m²,2,2
32516959,"Cầu Giấy, Hà Nội",13 triệu/tháng,55 m²,2,1
38077625,"Cầu Giấy, Hà Nội",24 triệu/tháng,100 m²,3,2
41566567,"Quận 7, Hồ Chí Minh",35 triệu/tháng,150 m²,3,3
41078645,"Quận 7, Hồ Chí Minh","9,5 triệu/tháng",55 m²,2,1
41669443,"Quận 9, Hồ Chí Minh",55 triệu/tháng,3.800 m²,0,4
40215509,"Tân Phú, Hồ Chí Minh",10 triệu/tháng,75 m²,3,2
42110457,"Thanh Xuân, Hà Nội","21,5 triệu/tháng",110 m²,0,0
42109904,"Cầu Giấy, Hà Nội",15 triệu/tháng,98 m²,3,2
38499026,"Phú Nhuận, Hồ Chí Minh",14 triệu/tháng,80 m²,2,2
42140721,"Quận 9, Hồ Chí Minh",5 triệu/tháng,50 m²,0,1
42109790,"Đống Đa, Hà Nội",13 triệu/tháng,70 m²,0,1
40046500,"Tân Phú, Hồ Chí Minh",8 triệu/tháng,50 m²,1,1
42109852,"Cầu Giấy, Hà Nội",13 triệu/tháng,75 m²,0,0
41866191,"Quận 12, Hồ Chí Minh",15 triệu/tháng,400 m²,0,0
42140713,"Quận 10, Hồ Chí Minh",19 triệu/tháng,75 m²,2,2
40624145,"Bình Thạnh, Hồ Chí Minh",4 triệu/tháng,20 m²,6,5
42140710,"Hà Đông, Hà Nội",60 triệu/tháng,110 m²,0,0
42112676,"Bắc Từ Liêm, Hà Nội",10 triệu/tháng,92 m²,3,2
40669421,"Quận 2, Hồ Chí Minh",35 triệu/tháng,146 m²,3,2
36859474,"Nam Từ Liêm, Hà Nội",11 triệu/tháng,62 m²,2,2
39006311,"Nam Từ Liêm, Hà Nội","14,5 triệu/tháng",82 m²,2,2
40726298,"Nam Từ Liêm, Hà Nội",16 triệu/tháng,76 m²,2,2
41354685,"Tây Hồ, Hà Nội",13 triệu/tháng,60 m²,2,1
41722419,"Nam Từ Liêm, Hà Nội",13 triệu/tháng,50 m²,1,1
38166561,"Bình Tân, Hồ Chí Minh","3,2 triệu/tháng",30 m²,1,1
42090151,"Hà Đông, Hà Nội",3 triệu/tháng,20 m²,0,0
38098482,"Quận 4, Hồ Chí Minh",15 triệu/tháng,80 m²,2,2
42089936,"Quận 10, Hồ Chí Minh","4,8 triệu/tháng",25 m²,1,1
42078146,"Quận 10, Hồ Chí Minh","7,5 triệu/tháng",35 m²,1,1
42115262,"Quận 1, Hồ Chí Minh",10 triệu/tháng,50 m²,2,1
41679845,"Tân Bình, Hồ Chí Minh",10 triệu/tháng,81 m²,2,2
38401874,"Quận 8, Hồ Chí Minh",11 triệu/tháng,75 m²,2,2
40106133,"Quận 7, Hồ Chí Minh",33 triệu/tháng,166 m²,3,2
42140551,"Thủ Đức, Hồ Chí Minh","5,5 triệu/tháng",90 m²,2,1
41875213,"Quận 2, Hồ Chí Minh",30 triệu/tháng,113 m²,3,2
34701224,"Quận 4, Hồ Chí Minh",12 triệu/tháng,80 m²,2,2
42140585,"Long Biên, Hà Nội",30 triệu/tháng,96 m²,6,5
41867401,"Tân Phú, Hồ Chí Minh","2,8 triệu/tháng",30 m²,0,0
41764322,"Quận 2, Hồ Chí Minh",9 triệu/tháng,41 m²,0,1
42092843,"Cầu Giấy, Hà Nội",19 triệu/tháng,160 m²,3,3
40642407,"Quận 7, Hồ Chí Minh",20 triệu/tháng,135 m²,2,2
42040457,"Thanh Xuân, Hà Nội",14 triệu/tháng,70 m²,2,1
